,0
223,7.327421505680406e-05
224,5.79646154090618e-05
225,7.859410262668535e-05
226,6.677428565169144e-05
227,5.803644028086975e-05
228,7.280565669775845e-05
229,6.888900126782993e-05
230,7.243839255850106e-05
231,8.194047301894512e-05
232,6.849235037106915e-05
233,6.265394644874786e-05
234,8.285714239524258e-05
235,8.572709146505963e-05
236,6.63380790998841e-05
237,7.895953598292577e-05
238,8.150087221490162e-05
239,6.68246566117419e-05
240,6.66435779148147e-05
241,6.80246013643255e-05
242,7.584249638692013e-05
243,7.027987347330467e-05
244,7.857199841055641e-05
245,7.856467497925489e-05
246,6.170037041590636e-05
247,6.050308848434515e-05
248,7.431087619740448e-05
249,5.945639845707016e-05
250,6.0876355951552404e-05
251,6.412333611808407e-05
252,4.957118950354673e-05
253,5.5380531448645184e-05
254,7.596230975000302e-05
255,7.780299212333604e-05
256,5.745625594530098e-05
257,6.490804221534496e-05
258,6.449950378639673e-05
259,7.421413182094243e-05
260,5.874321271250888e-05
261,5.366743919611729e-05
262,6.335528943369037e-05
263,6.466158681799002e-05
264,8.091167920716719e-05
265,5.936927946332045e-05
266,6.0747453773778406e-05
267,6.721561090823413e-05
268,6.314764840934778e-05
269,5.7610627131792534e-05
270,6.613591145329878e-05
271,5.543388652100433e-05
272,6.544841336511525e-05
273,6.700311182105004e-05
274,7.34545189110244e-05
275,5.364239571085025e-05
276,4.8570406257023035e-05
277,6.352586786029956e-05
278,9.004118472031207e-05
279,6.90781907801012e-05
280,7.577620318082178e-05
281,6.723366828408856e-05
282,6.233708909105139e-05
283,7.547192735561432e-05
284,6.243805370444947e-05
285,8.113835882320388e-05
286,8.642106914876648e-05
287,7.352461582383566e-05
288,5.633892477046874e-05
289,5.91188343289823e-05
290,9.65979498258963e-05
291,5.831642220225827e-05
292,8.239527657400635e-05
293,5.01729195824818e-05
294,5.6804197557318344e-05
295,6.0209352733868555e-05
296,5.8977421723012084e-05
297,6.824544411907967e-05
298,6.244722703534677e-05
299,5.6102712085048823e-05
300,8.516028800530528e-05
301,8.694022619317479e-05
302,7.125613463461906e-05
303,7.175734133074242e-05
304,8.341720280279e-05
305,6.100719248150784e-05
306,0.00010644369723671644
307,5.8588556977724855e-05
308,6.711196404854004e-05
309,7.539374013448873e-05
310,5.906037621038669e-05
311,5.30827567642249e-05
312,7.17798033689342e-05
313,6.400673474207185e-05
314,8.321805689083583e-05
315,6.051844701792262e-05
316,8.461293031329547e-05
317,9.909221260006369e-05
318,7.399960395966035e-05
319,6.763422225637975e-05
320,8.000819741507711e-05
321,6.59667677895481e-05
322,8.774247254906147e-05
323,6.51748078250838e-05
324,7.394964854670906e-05
325,6.472633393447022e-05
326,5.6512485138011805e-05
327,6.232218047111133e-05
328,8.084883664093133e-05
329,6.204148148495802e-05
330,7.543362928482045e-05
331,6.543427170905712e-05
332,7.475405459977492e-05
333,6.177016144504592e-05
334,6.69988666717117e-05
335,7.292416509998754e-05
336,6.91931276461033e-05
337,5.844801480902544e-05
338,6.330423425621287e-05
339,7.090239670966888e-05
340,6.447166294717467e-05
341,6.19906299345036e-05
342,6.83224084434213e-05
343,6.778864411469087e-05
344,6.82056893714465e-05
345,8.244750116163379e-05
346,6.836378350655394e-05
347,6.14726937800651e-05
348,6.966569918065585e-05
349,6.371996391090089e-05
350,6.887204518318404e-05
351,5.736122261627158e-05
352,6.576163350043783e-05
