prediction,true
0.29112099,-0.633
0.40044069,0.639
0.19035821,-0.232
0.49917364,0.302
-0.58987375,-0.039
-0.12466969,-1.053
0.04696119,-0.493
0.12653831,0.223
0.27593309,-0.365
-0.66666646,1.109
0.04198121,0.107
-0.32987819,0.651
-0.22619793,1.489
-0.04809972,-0.965
-0.26400248,0.26
-0.29617615,-0.396
0.26356451,0.528
-0.13692534,-0.271
-0.09903845,-1.253
-0.23339178,-0.175
-0.35793388,0.897
-0.04323945,-1.201
0.26010183,-0.951
0.43064376,-0.794
-0.02749023,-0.965
-0.10463491,0.409
-0.34820668,-0.393
0.0034334,0.62
-0.40188761,0.067
0.58007789,-0.001
-0.7803979,-0.547
0.21057746,-0.409
0.03032473,0.984
-0.35466233,-1.253
0.07939,-1.253
-0.00291269,-0.493
0.08725118,-0.445
0.17320998,-0.874
-0.02039276,0.96
0.3123146,0.893
0.23917346,0.3
0.421424,0.534
-0.60868948,-1.253
-0.27782842,-0.436
0.19165788,2.693
-0.1065651,-0.91
-0.17779003,-0.392
0.35708852,0.535
0.01134408,-0.981
-0.09072322,0.264
-0.17595557,0.143
0.08244084,0.838
0.44682817,-0.358
0.00801163,-0.602
0.14127953,0.483
0.44578,0.279
0.06482074,0.261
0.18598394,-0.532
-0.24927325,0.693
-0.28256715,-0.65
-0.3307016,-1.253
-0.31764294,-0.019
0.22137349,-0.641
-0.26959355,-1.253
-0.25206326,-0.414
-0.1085598,0.64
0.01596449,-0.326
-0.29182836,-1.253
0.90876719,-0.069
-0.3420359,-0.727
0.24105055,-0.639
0.2583442,-1.253
-0.89078081,0.199
0.74206694,-0.166
0.02655454,0.583
-0.09042242,0.742
-0.10670294,-0.201
0.16273757,-0.708
0.12763493,-0.539
-0.40050811,-1.148
0.23491758,0.646
0.00380974,1.241
0.10250885,0.2
-0.09221644,-0.14
0.15430878,1.908
0.20611609,0.01
-0.34936546,1.028
-0.20782626,-1.253
0.2531698,1.229
-0.21884975,-0.465
-0.38576064,0.037
-0.07821578,-0.474
-0.41356932,-1.253
-0.09715029,-0.192
-0.52259791,-0.492
0.43627582,-0.098
0.54510082,-0.561
-0.25798323,-0.459
-0.07634807,0.422
-0.0014336,-1.253
0.39380898,0.681
-0.09945782,-0.226
-0.08418571,-1.143
0.14366585,0.756
-0.01840534,-0.193
-0.21943606,-0.682
0.18542618,-1.253
-0.48578446,-1.253
0.16288472,-0.122
0.62741755,-1.253
0.11503531,0.228
-0.17520514,0.187
0.06200194,-0.118
-0.09349926,0.415
-0.21034495,-0.78
-0.18919539,-0.521
-0.37056528,0.815
0.43860456,-0.563
-0.21342001,-0.96
0.02634884,-0.061
0.51308956,0.47
0.25739036,-1.253
-0.03862607,1.158
-0.34632887,0.212
0.25750413,0.916
-0.14662239,0.326
0.11253045,0.726
0.03117565,-0.641
-0.23785971,0.445
-0.04237153,0.088
-0.14500125,0.218
-0.04684772,0.273
-0.20571948,-0.325
0.07618903,1.132
-0.04079075,-0.356
0.40028874,-0.533
0.11546105,-1.253
0.01783284,-0.803
0.03367594,0.157
0.47989623,-0.235
0.45530528,-0.368
0.43636583,-0.092
-0.15978412,-0.939
-0.06505304,-0.044
0.46500652,-0.424
-0.00433291,-0.576
-0.13965386,0.365
0.05363189,0.917
0.11283245,1.534
-0.17332521,-1.253
-0.33848835,-0.622
-0.3142303,-0.582
0.13615302,-0.504
0.00772343,0.538
0.57651815,0.914
-0.29774915,-0.91
-0.38039431,-0.91
0.43563285,-0.951
0.1139261,-0.422
-0.45226785,0.066
-0.07588019,-0.492
0.04046294,0.438
-0.13515176,-0.545
0.54232944,1.511
0.40775233,-0.197
-0.04847694,-0.394
-0.1489588,-1.253
0.46604365,0.847
0.27720711,-0.31
-0.27413927,-0.359
0.24379042,1.093
-0.31070761,0.06
-0.11406329,-1.253
0.01487096,-0.402
-0.15381419,-0.437
0.63163598,1.092
-0.20181488,-1.253
-0.30618248,-0.2
0.33710253,0.328
0.222474,-1.253
0.57456694,-0.5
0.31396892,1.705
-0.07924861,0.571
-0.13934342,1.144
-0.37041814,0.149
-0.40143252,-0.654
0.42058267,0.262
0.13883943,-1.253
-0.06301595,-0.046
-0.2076887,-0.299
0.16281931,-0.458
-0.38568521,0.018
0.22819625,0.249
-0.22312924,0.408
0.15975138,-1.253
0.30072772,-0.819
-0.44037389,1.281
-0.16110334,1.333
0.23433618,-1.228
0.29008021,1.102
-0.14521394,-0.951
-0.07605043,-0.641
0.42835002,1.134
