prediction,true
0.04728566,-0.382
-0.06436109,-1.09
0.21781782,-0.981
-0.37728775,-0.409
-0.18310112,0.815
-0.52424094,0.546
-0.23773852,-0.609
0.4070577,0.68
0.19438479,-0.158
0.46802073,-0.495
0.14761848,0.79
0.56396504,0.563
-0.12993318,-0.561
-0.17772457,-1.253
-0.54467611,0.226
0.00135906,-0.171
-0.11964015,-0.14
0.65456087,-0.311
0.01630581,1.844
-0.15002133,2.283
-0.47286614,0.526
-0.02349392,1.256
0.47684839,0.09
0.34533555,1.266
-0.17367728,-0.056
0.06732195,0.511
-0.08931844,-0.698
0.09695406,-0.03
0.45192659,-0.626
-0.37906302,0.186
-0.07121034,-0.727
0.16620638,-1.253
-0.04100251,-0.128
-0.74834371,0.897
-0.06767725,-0.334
0.32041472,-0.213
0.47579574,-0.712
-0.05307381,-0.138
0.28902535,0.316
-0.22505967,0.849
0.3098813,1
0.5738691,0.268
-0.29957123,0.746
0.02941204,-1.253
0.06620323,0.318
0.10068363,-0.017
0.16474379,1.227
-0.1934245,-1.186
0.43662701,0.408
0.14970807,-0.312
-0.10364972,-1.253
-0.29195919,2.014
-0.24209509,-1.253
-0.30219098,-0.194
-0.23961491,1.692
0.79129997,0.639
-0.24975956,-1.253
-0.07919538,2.248
-0.12914118,-1.253
-0.49704072,-0.91
0.04218203,1.045
0.24411408,-0.256
0.12354248,0.688
0.3989732,0.993
-0.09990951,-0.14
-0.22513369,-1.253
-0.91671525,0.919
-0.21780358,1.675
0.06483093,-0.176
0.19442702,0.888
0.00683131,0.857
-0.01150427,1.073
-0.02796791,-0.525
0.04088712,-1.253
0.20089221,0.14
0.15672658,0.225
-0.3657692,-0.568
0.06946404,-1.253
0.00368052,0.355
-0.3463393,-1.253
0.17443678,1.218
-0.30036284,0.217
0.19605078,-0.029
0.30670235,0.549
0.05810494,0.205
-0.04493943,0.564
-0.11832627,0.553
0.01036167,1.235
0.03385734,-0.837
-0.19598344,0.73
-0.01055558,1.105
-0.3156751,0.803
0.11327535,0.359
-0.1892028,-0.919
-0.11411229,-0.675
0.54334458,-0.368
-0.41217204,-0.271
-0.40710815,0.019
0.17098758,0.463
0.2303361,0.086
-0.16553666,-0.91
0.04207082,0.095
0.61400114,0.224
-0.04443571,0.005
0.41235654,0.081
0.2022008,-0.271
-0.03879755,0.789
0.29683554,0.564
0.04421401,1.446
-0.31835042,-1.253
0.33268278,-0.147
0.37172876,0.046
-0.63524559,0.308
-0.03336248,-0.557
-0.29609226,-0.385
0.34700127,1.125
0.30878705,-0.898
0.40791449,0.405
0.33912571,0.611
0.33209261,0.801
-0.36870725,1.093
-0.2685188,0.03
0.20950063,1.563
-0.12852606,1.448
0.18129593,1.611
-0.26591707,-0.268
-0.12624028,0.221
0.05578533,0.431
0.62017242,-0.568
-0.13265678,-0.682
-0.87350837,0.083
0.0312342,0.284
-0.02896027,0.504
0.58692017,2.805
0.19220741,1.133
0.10144484,0.186
-0.21335598,0.725
-0.28649386,-0.597
0.39223563,1.291
-0.02747289,0.167
0.37620204,0.855
0.92641216,1.461
-0.10951175,-0.975
0.55179598,-0.647
-0.21329585,0.302
0.13924497,-0.043
-0.0662409,0.385
-0.32059039,-0.608
0.40437029,0.566
0.17756499,-0.52
0.15876721,-0.193
0.16736225,1.362
0.02869827,-0.521
0.00313522,0.7
0.28960683,-0.742
-0.09230361,-0.086
0.24326387,0.158
0.24853233,0.272
-0.303375,1.743
0.35887353,-1.143
-0.3643248,-0.898
-0.22932998,0.807
0.51684663,-0.949
-0.17312935,-0.511
0.06493652,-0.073
-0.03247179,-1.253
0.2464709,0.708
-0.25914411,-1.137
