prediction,true
-0.33232992,0.673
-0.62128024,-0.627
0.02794814,-0.413
0.09229273,-0.022
-0.02769977,-0.304
-0.30459588,-0.592
0.24157976,-0.508
-0.20458795,0.753
-0.0502197,0.601
-0.21325054,-0.951
-0.35024643,-0.727
0.2629362,-0.358
0.33135091,0.046
-0.25978131,0.09
0.17898668,1.064
0.45335246,0.144
-0.11157234,-0.907
-0.22228231,0.054
-0.13849972,-0.382
0.28673525,-1.253
-0.0039964,-0.893
0.3800419,-0.473
-0.21301338,1.336
-0.48481558,0.189
0.53850562,0.518
0.06869517,0.533
0.11331724,-0.804
-0.00328274,-0.414
-0.01908296,-0.113
-0.62505957,1.176
-0.12508692,-0.661
0.03072101,0.471
0.28113286,-0.207
-0.11929896,1.103
-0.07200748,-1.148
0.00870251,0.61
-0.04582477,0.606
-0.0302833,0.97
0.13505625,-0.243
0.35012577,0.551
0.07177126,0.329
0.24276355,-0.697
-0.50927206,-0.799
-0.2612612,0.768
0.08297549,-0.564
0.06523316,0.062
0.11952103,-0.704
-0.0727281,-0.785
0.33960223,-0.39
-0.24158495,-0.109
-0.15447654,0.277
-0.10434395,0.087
0.26950626,0.564
0.22595832,-0.454
0.02903178,1.55
-0.1816625,-0.225
0.17753366,-0.84
-0.06061246,-0.553
-0.25831244,1.694
0.23704072,1.025
-0.21248754,-0.592
-0.27168915,-0.567
-0.23826137,-0.162
-0.09234414,-0.238
-0.19730827,0.368
0.17290886,0.116
0.37665813,0.215
0.28484025,-0.229
0.04818891,-0.676
-0.00270533,1.323
-0.14277118,0.375
-0.03184059,-0.52
-0.2746965,0.897
-0.09854273,-0.419
-0.20623844,-1.253
-0.09988988,-0.222
-0.35754326,-0.195
0.1777825,0.842
0.37178156,-1.253
0.13251629,-0.349
-0.1689059,-0.893
-0.12807721,0.575
0.43909764,0.847
-0.08380517,0.541
0.74464808,-1.253
0.06491722,-1.148
-0.19198627,-0.392
-0.28697949,-1.253
-0.14549733,-0.574
0.30981602,0.352
-0.39258801,-0.77
-0.63807194,-1.253
0.24801241,-0.514
-0.06768716,1.225
-0.04498046,0.104
-0.51301763,0.011
0.15952101,-0.585
-0.12954608,-0.397
0.01751906,-0.556
0.16629982,-1.228
0.0454542,-0.195
-0.17394562,-0.332
-0.02820134,-0.405
-0.46229503,-0.735
0.56714603,-0.628
-0.27497417,1.854
0.56411935,0.098
0.13416907,0.197
-0.26920807,1.758
-0.05773548,-0.308
-0.25405394,0.153
0.07386138,1.372
0.22467991,-0.965
-0.36179134,-0.981
0.27744209,1.794
-0.03424896,-1.186
0.14743419,0.45
-0.18755434,1.373
0.45231626,1.031
-0.14883793,-0.641
-0.56829414,-1.253
-0.1371053,0.164
0.09627637,-0.196
-0.09740427,0.169
-0.65093605,0.531
-0.22593431,0.571
-0.19255126,-1.253
0.6187718,0.659
0.42738001,-0.404
0.048022,-0.654
0.05741076,-0.663
0.10168236,0.805
-0.22484729,-0.87
-0.08789601,-1.253
-0.383159,0.182
0.39779767,-0.342
-0.60289463,0.169
-0.21732299,-0.409
0.40956823,0.686
0.10406238,0.486
-0.32265943,0.557
0.07984909,-0.697
-0.29733073,-0.503
0.3106303,-0.826
-0.29797887,-0.515
-0.34054207,-1.253
0.07307626,0.231
0.38077951,-0.903
0.03327035,0.21
-0.299372,-0.549
0.36275096,-0.951
-0.26794884,-0.436
-0.39566227,0.302
0.1308591,-0.212
0.02872403,-0.359
-0.41442004,-0.46
0.17750658,0.852
0.24831001,-1.253
-0.28254696,-0.503
0.28018796,-1.253
0.37036371,0.856
-0.26728742,-1.253
-0.09871004,0.932
0.14134037,-0.244
-0.16313555,-0.874
-0.8263506,-0.588
0.14345481,0.512
-0.4487173,0.224
0.11952002,-0.254
-0.03825345,-0.063
0.34298321,-0.636
-0.03828607,-0.098
-0.24413626,-1.186
0.55021513,0.95
-0.05466129,-1.253
-0.00067852,0.717
0.04029691,0.299
0.1397966,-0.273
-0.48588673,0.337
-0.61919899,0.7
-0.61332361,0.416
-0.14822221,0.03
-0.23429259,2.07
-0.11362005,-0.898
-0.06156816,-0.697
0.0559316,0.222
0.28020381,-0.662
0.03821053,-1.143
0.20473932,-0.005
-0.47505311,-0.981
0.17184119,0.549
0.03224192,-0.908
-0.21865482,-0.965
-0.34798861,-0.657
-0.04093262,-0.495
0.10010203,-1.253
-0.15423505,0.14
0.06559867,-1.253
-0.39906399,0.438
-0.29280759,0.149
0.4810941,0.822
0.04844011,-0.91
0.0106975,0.829
-0.05848344,0.836
0.00839725,-0.533
0.3726285,0.7
0.11651654,-1.253
0.06820831,0.5
-0.85433451,-0.749
-0.28969178,-0.164
-0.1838632,-0.768
-0.00369889,0.086
0.06643509,-1.053
