prediction,true
-0.43919348,-0.874
0.59125589,-0.262
0.42006718,0.19
0.29872816,0.947
0.13404357,0.199
-0.14319057,0.109
0.19622734,-0.274
-0.460271,-0.653
-0.48116932,0.469
-0.1390552,0.025
-0.37065072,0.19
-0.05426974,0.759
0.14028612,0.856
-0.05043577,1.257
0.3785809,1.091
0.23994206,-0.796
0.06467793,0.804
-0.11929699,0.717
0.33341742,0.935
0.58599565,-0.164
0.18253641,1.425
0.15409443,-0.898
-0.2347309,-0.604
0.10698228,-0.874
0.08841119,-0.602
-0.0286805,-0.811
0.33226185,0.473
-0.11579261,0.383
-0.71902334,-0.049
-0.13839669,0.692
-0.15655613,-1.253
0.22719022,0.109
0.01139882,1.216
-0.8584817,-0.619
-0.06100159,-0.467
0.18690148,0.836
0.05940953,0.728
-0.33897414,1.516
-0.1737151,0.563
-0.09681048,0.701
0.13754697,0.006
-0.31041791,-1.253
-0.6712617,-0.769
0.04212568,1.146
-0.16572731,0.648
0.2238402,-0.346
-0.09510472,0.446
-0.29685805,0.033
0.07551795,-1.253
0.39981221,0.652
0.19809727,0.182
-0.03855147,0.514
0.26635174,-0.257
-0.470028,-0.549
0.38933512,-0.108
0.37681279,0.699
0.40644844,0.047
0.25703317,-1.086
0.33121772,0.302
0.12971341,0.194
-0.0899633,-1.253
0.37241789,0.039
-0.82878238,-0.29
-0.33019526,-1.148
0.28695964,1.882
-0.03013359,-0.376
-0.08460369,-1.253
0.15839551,0.305
-0.46510571,-0.759
-0.45159976,0.186
0.1865641,-0.516
0.04587252,0.167
-0.05697199,0.372
-0.50111673,-1.253
-0.00495021,-0.803
0.25067473,-0.431
0.56205092,-0.303
0.19191827,-0.787
0.45765298,0.543
-0.1292071,0.596
0.5079648,0.592
-0.10912602,-0.239
0.02934661,-0.53
0.38941738,0.641
0.07445183,0.354
-0.00611127,-1.253
0.10221664,-0.056
-0.17108839,-0.751
0.41637998,0.89
0.08152286,-1.253
-0.16264739,0.252
0.63681223,0.823
0.39580154,-0.991
-0.09101604,-1.253
-0.2038283,-1.253
-0.13759116,0.438
-0.2762629,-1.253
-0.55056471,-0.204
0.15629687,-0.38
-0.27211015,0.318
-0.00155332,-0.57
0.05672111,0.471
-0.15512804,-0.396
-0.30304106,-0.196
-0.15202492,-0.299
-0.44838624,-0.195
-0.23004414,0.162
-0.39757223,0.451
-0.0407176,0.64
0.1985438,0.073
0.50060516,-0.546
0.64320634,0.693
0.03627297,0.201
0.23631754,-0.229
-0.28896939,-0.622
0.16593496,0.972
0.16966835,-0.222
0.0203196,-1.105
-0.33838574,-0.542
-0.12903535,1.408
-0.11369467,-0.566
0.06570978,0
0.35810101,-0.149
-0.27900545,0.805
-0.04704839,0.185
0.19031986,-0.04
0.09123417,-0.115
-0.27511253,0.642
0.3005092,-0.643
-0.24533404,-1.253
0.2641878,-0.892
0.27672786,0.619
-0.14871305,0.195
-0.47542707,0.979
0.1707471,0.086
-0.02083983,0.415
0.03061203,-0.59
-0.6050745,-0.549
0.25923949,1.037
-0.19371925,0.265
0.119903,0.083
-0.23067311,-0.244
0.1559157,-0.571
0.03505917,1.007
-0.30445293,0.932
-0.02795553,-0.767
-0.49917948,-0.099
-0.09309431,-0.06
0.81911489,-0.234
0.41536433,-0.299
-0.22568883,1.07
-0.28675037,-0.249
0.16979722,1.028
-0.21249801,0.289
0.64386198,1.688
0.34125325,-0.377
-0.1891324,-0.566
-0.1572065,0.664
-0.12817292,-0.454
-0.27703983,0.592
0.05594002,1.064
-0.22192032,1.53
-0.14722234,-0.485
0.16430435,0
-0.13310671,0.293
0.43538958,0.658
0.05484855,-0.417
0.24106294,1.356
0.50400892,0.319
0.16819024,-0.155
-0.22369612,0.231
0.31224527,0.674
0.41335986,0.82
0.12487623,2.311
-0.53623267,0.36
-0.1462058,-0.329
-0.17940485,0.285
0.53142278,-0.965
-0.04735404,-1.143
-0.09836849,0.414
-0.52848614,0.785
-0.30467201,0.053
0.17570839,-0.369
0.05290374,-1.253
0.02363095,-0.388
0.42937363,0.411
0.10624615,0.667
-0.20372824,0.78
-0.26698823,0.595
-0.2584924,0.94
-0.518138,0.006
0.16005355,0.471
0.33017295,-1.253
-0.14876663,0.14
0.02963153,-1.253
0.32767336,-0.679
0.18932173,-0.169
0.59191195,0.197
-0.17730862,0.551
-0.2160254,-0.044
0.08606074,0.164
-0.11362342,-0.495
-0.44497843,0.119
-0.14626583,-0.029
1.20E-05,1.292
0.37054829,1.7
-0.3415895,0.03
-0.21796824,-0.36
0.62612169,0.285
0.11840795,0.677
-0.30842678,-0.437
-0.41923166,-0.305
0.2211327,-0.537
-0.29933239,-1.253
0.22333476,0.927
-0.33740581,-0.342
0.48264215,1.186
0.04688274,-0.424
0.1128333,0.795
0.12445693,-0.951
0.55367943,-0.504
0.05355485,-1.253
-0.08989885,-0.485
-0.65440771,-1.148
-0.19982486,0.368
-0.08711314,0.911
-0.10134751,0.136
-0.34429172,-0.699
0.01488237,0.29
0.17198516,-0.951
-0.0721392,-0.61
0.13179793,-0.772
-0.34554203,0.747
-0.05409878,0.038
0.30721591,-0.312
0.16035985,0.197
-0.23046819,0.498
0.12511759,-0.37
-0.12994871,-1.148
-0.01831712,-0.746
0.16616792,-0.472
-0.32490352,-0.041
-0.45532167,0.097
0.25391145,0.144
-0.0586478,-0.979
-0.52270338,-0.355
-0.44071066,0.026
0.07833188,-1.253
-0.37903474,0.753
0.11021622,-0.196
0.13413155,1.826
0.76380466,1.014
-0.17754938,-1.253
0.06743176,-0.351
-0.01048123,0.223
-0.19045631,-0.793
-0.40086262,-0.184
0.0201113,1.03
-0.02552654,-0.768
-0.26371512,-1.253
0.14337207,0.177
-0.14817989,1.209
0.18024759,0.508
0.36003231,0.444
0.26569781,-0.416
-0.05808036,-0.435
0.48411367,-0.109
-0.28316439,-0.121
-0.40640741,0.085
-0.10619254,0.608
0.01437518,-0.418
-0.3039992,-0.114
-0.09014783,0.016
0.26097158,-0.084
-0.53080933,-0.301
0.55093129,-0.34
0.28972614,-0.631
-0.47222176,-0.375
-0.53328049,-1.195
-0.34966841,1.359
0.09789171,-0.59
0.09752756,0.482
-0.02338224,0.187
-0.28372665,1.281
-0.33985352,-0.046
0.22331926,-1.253
-0.15162004,0.398
-0.1529365,0.51
-0.56437733,-1.253
-0.67415038,-0.283
0.60734054,-0.142
-0.13018918,1.193
-0.22845824,0.948
0.36206164,0.725
-0.41030597,-0.141
0.03667941,-0.226
0.01422188,0.963
-0.3136613,0.515
-0.27629319,0.849
0.4895975,0.468
0.70563782,0.847
0.23669973,0.19
0.12141503,-0.74
-0.17417389,-0.044
-0.35504013,0.694
-0.44641,-0.019
-0.09457726,0.111
0.47024047,0.169
-0.14711917,0.317
-0.34863793,-0.081
0.3046452,2.428
0.44839501,-0.968
0.22592927,-1.253
-0.10227796,0.607
0.6627779,-0.362
0.30095612,0.603
-0.22836326,0.29
0.07816819,-0.125
0.38888272,1.45
-0.0286677,-0.993
0.10145947,-0.687
-0.06061823,0.885
-0.00255029,-1.253
0.01087186,-0.408
-0.32463,-0.326
0.0675593,0.621
0.19417212,-1.253
0.28835271,-0.651
0.1907394,-0.655
-0.48498317,0.106
-0.05052523,0.823
-0.18503207,0.699
-0.01963957,-1.253
-0.47941996,-1.253
-0.30593648,-0.739
0.30280058,0.86
-0.39903924,0.461
0.67204784,0.913
-0.55874303,-0.383
-0.2727216,-0.28
0.05733143,0.474
-0.24115146,0.102
0.0442002,0.943
0.63073466,-0.759
0.67109411,-0.159
0.32580847,-1.143
0.57625701,-0.26
-0.03215294,0.816
-0.00059768,0.208
-0.24232913,0.723
-0.00844204,-0.119
0.10669248,-0.19
0.36368822,0.702
-0.3565883,0.277
-0.06214226,0.469
-0.22206142,0.004
-0.10229124,-0.378
-0.01149575,-0.261
-0.03187348,-0.512
-0.14028894,-0.754
0.26266009,-1.148
-0.06417425,0.914
0.08551252,0.646
0.28148177,-1.186
0.07460955,1.463
0.19565916,0.023
0.0949117,-1.253
-0.34791572,-1.133
-0.14420193,-0.803
0.23896101,-0.284
0.3411953,0.737
0.94574383,1.194
0.00645078,-0.943
-0.28395698,-0.943
-0.15348932,-0.134
0.0740153,-0.005
0.26219223,-0.344
0.29102617,0.267
0.24199977,-1.186
0.15026091,0.352
0.33875434,-1.143
-0.16653757,-0.558
0.43131321,-0.566
-0.79998766,-0.27
-0.33700786,1.135
0.08210426,1.784
0.03898248,0.444
-0.12511449,-0.649
0.16769674,1.568
0.20400971,0.528
-0.86997854,-0.609
-0.35560604,0.364
-0.41891733,0.256
0.20557405,-0.539
-0.14551439,1.333
-0.44933728,-0.248
0.55867256,-0.874
-0.04786226,-0.394
0.24208599,-0.641
0.08309454,-0.219
-0.30051018,1.483
-0.24803114,-0.981
-0.39599904,0.815
-0.24000263,1.216
-0.14701686,0.794
0.35142443,0.705
0.01491739,0.158
0.10084536,0.93
-0.32335566,-1.143
-0.05465133,0.778
-0.50027984,0.607
0.33790628,0.144
0.14219142,0.18
-0.58636373,-0.584
-0.42960207,0.337
0.13450492,-0.981
-0.12424547,-0.568
-0.63241599,-1.253
-0.15808552,0.679
0.72558231,0.389
-0.39483477,1.894
0.3198117,0.237
-0.14985108,-0.058
0.01889235,0.854
0.03367033,-1.253
0.39129505,0.272
0.08520827,0.986
0.53934436,-0.848
-0.03667734,-0.067
-0.68228397,-1.143
0.00714381,-0.768
0.15971982,-0.438
0.26032523,0.891
-0.8583263,0.432
0.21199269,0.569
-0.53827504,-0.627
-0.28159918,0.685
0.73274824,0.4
-0.23938961,0.652
-0.06853418,-0.88
0.77488466,0.271
-0.04738839,-0.401
0.28029141,-0.675
0.26060429,1.616
0.0557037,-1.253
0.14121212,-1.253
0.34025699,0.01
-0.33022894,-0.759
0.15213456,-1.253
0.2006801,1.439
0.37289935,0.011
-0.70496703,-1.148
0.00604,-0.393
0.66808256,-0.208
0.33628998,-0.508
0.12209873,0.005
-0.40995188,0.17
0.03176261,-0.433
-0.6986395,-0.193
-0.01529552,-1.148
0.19878926,-1.253
0.58492329,0.914
-0.15328469,-0.371
-0.52765312,0.863
0.4855862,1.565
0.0919905,0.091
0.24552649,1.093
-0.50705515,0.818
0.05433897,-0.154
-0.04990617,0.457
-0.79308454,0.857
0.1900364,-0.844
0.36557602,-0.174
0.45586549,0.645
-0.08614662,-0.951
-0.23859926,-0.094
-0.21181841,0.498
0.16231554,-1.253
-0.06958833,0.459
-0.38207001,-0.271
-0.13890677,0.906
0.266854,0.324
0.26853087,0.004
0.25346062,-0.893
-0.59520447,-1.027
0.11347598,0.44
0.03171194,-0.74
-0.01204269,-0.148
0.12617571,-1.253
-0.57599347,-1.253
0.45899293,0.239
0.50784661,0.501
-0.23318912,-0.306
-0.27767249,-0.893
0.61297622,1.696
0.51065451,0.954
0.04855413,-0.144
0.3788757,-0.019
0.08454744,1.004
-0.06059964,1.276
0.21088952,0.366
0.15896877,-1.253
-0.55977583,-0.479
-0.29355652,0.334
0.61276168,0.109
0.08368487,-0.519
-0.05855167,0.111
0.01673277,0.937
-0.29724841,-1.253
-0.16172998,0.185
-0.15555057,0.541
-0.35662719,-0.274
0.58591911,0.846
-0.13199963,2.145
-0.2133939,-0.443
-0.13471186,0.115
0.07944243,-0.49
-0.02194285,-0.271
0.28885311,-0.445
-0.2400388,0.823
0.02118418,0.227
-6.65E-05,-0.892
-0.16692331,-0.183
0.06510667,-0.239
-0.09278182,1.232
-0.11263311,-0.283
0.01393391,0.838
-0.08984674,1.158
0.19128429,0.968
0.11425473,-0.383
-0.47642343,-1.253
-0.91850285,-1.143
-0.28733498,0.48
-0.11024469,1.529
-0.44513291,0.963
0.31425095,-1.148
-0.7976294,-0.681
0.13883787,0.531
0.55637328,1.403
0.20607677,-0.023
0.49725318,-0.04
-0.22570117,0.277
-0.02088112,0.62
0.29575582,0.494
-0.37183375,-0.965
-0.07289553,-0.448
1.00424573,1.007
-0.15755966,-1.148
0.02529845,-0.653
0.05497757,-0.312
0.14387675,1.444
0.02041332,-0.049
0.08678733,-0.381
0.22947043,0.787
-0.42561515,-0.523
0.33555165,0.401
1.18799739,0.009
-0.19679257,-1.253
0.63141798,-0.981
-0.46690763,-0.068
-0.11355332,-0.49
-0.81598062,-0.123
-0.27372227,1.291
0.54695949,-0.375
-0.20328949,0.488
0.10947276,0.623
-0.05427575,-0.48
0.31721321,1.055
0.3500973,0.498
-0.37688921,0.32
0.44304392,-0.641
0.25802616,-0.822
0.0016257,1.158
-0.64951297,0.98
0.11488208,-1.086
-0.47166416,-0.475
-0.5733036,1.429
-0.28208388,-0.211
-0.21517862,1.358
-0.0306793,-0.106
0.46803172,-1.253
0.60115979,0.285
0.33492217,0.516
0.14409005,-0.305
-0.02120863,-0.078
-0.5015435,-0.205
-0.01813963,-1.026
0.12059308,0.307
-0.42313627,0.287
0.03995892,-0.356
-0.06088535,-0.249
-0.04176391,0.182
-0.06043032,-0.874
0.34284393,0.467
-0.06301195,-0.939
0.41625899,0.261
-0.17856908,0.131
-0.14217925,-0.803
-0.01303269,0.276
0.46743425,-0.069
-0.65898023,-1.253
0.17611495,-1.253
-0.52744284,-1.143
-0.21619273,-0.609
0.02212354,0.047
-0.27548554,-0.385
0.36941415,-1.253
0.03767001,-0.188
0.04847134,-0.981
-0.05898121,-0.68
0.60496883,0.761
0.25195871,0.148
-0.18323156,-0.567
-0.2076624,-0.146
0.25351,-0.189
-0.30386312,-0.237
-0.17498922,-0.707
0.13998541,1.729
-0.12123019,-0.394
-0.14170034,-0.566
0.49709959,0.55
-0.32485822,1.058
0.15975753,1.401
0.17584765,0.451
0.48274302,0.002
-0.29949321,2.431
-0.24600959,-0.874
0.09905945,-0.576
0.54168235,0.434
-0.22888734,-0.539
0.69725062,0.366
-0.17052272,1.08
-0.19138933,-0.003
0.15300277,-1.253
0.15398353,-1.253
-0.25138605,-0.217
0.38457958,-0.848
0.25961906,-0.602
-0.58846922,-0.274
0.23383716,0.541
-0.04045269,0.615
0.78644577,0.405
0.1442463,-1.253
0.29714585,-0.979
-0.04138277,0.404
-0.21256898,0.835
0.24268722,-1.253
-0.17055903,-1.253
-0.30630476,0.97
-0.22949339,1.582
0.21835395,0.184
-0.10771927,-0.482
-0.09310792,-0.325
-0.49111393,-0.497
0.27177034,-1.253
-0.239696,-1.253
0.0900627,0.791
-0.26125054,-0.11
-0.73296051,-0.965
0.67631229,-0.026
-0.1594842,-0.634
0.26739651,-0.813
0.36756936,-1.253
0.09590401,-0.096
-0.15037429,-1.253
0.11407119,0.852
0.65002564,-0.333
0.04682418,-0.11
0.2553028,-0.757
-0.01225646,0.17
-0.01416264,0.422
-0.08217145,-0.408
0.1476731,-1.253
-0.08760126,-0.893
-0.07834832,-0.667
0.07062054,-0.556
0.12882417,-0.588
0.03377221,-0.991
-0.36276244,0.316
-0.11197324,-0.486
-0.10556822,1.488
0.04098485,1.095
-0.40509134,-1.253
-0.01490511,0.855
-0.15268513,-0.754
-0.68774684,-1.253
0.32065331,-1.105
0.09311796,0.231
-0.228126,-0.759
0.04988902,1.426
0.04531544,-0.75
-0.03872407,-0.91
0.19796394,-1.148
0.31506493,-0.939
-0.23591047,0.052
0.3536454,0.311
0.391122,-0.652
-0.02698428,0.744
0.53369142,0.764
0.01452811,0.85
0.10332358,-0.59
0.713318,-0.266
-0.4612671,-1.053
0.0735263,0.088
0.18298688,0.397
0.15262912,-0.895
0.03831022,0.368
0.15691172,-0.448
0.39929425,-0.456
-0.65010704,0.098
0.10680146,-0.326
-0.2347126,-0.455
0.2461601,0.216
-0.50310871,-1.145
-0.28135915,0.542
0.01146319,0.62
-0.1189309,-0.258
0.32236682,-0.91
0.12279992,-1.253
-0.08142058,0.031
0.05386072,-0.703
0.15465667,0.563
0.06351528,-0.19
0.4611449,0.421
-0.22203473,0.703
-0.16633424,0.647
-0.39388168,-0.981
0.00280401,0.127
0.64786261,-0.59
0.02292252,-1.253
0.07818009,0.613
0.77681851,0.946
-0.17311525,-0.42
-0.2085248,-1.078
-0.36342714,2.066
-0.24077827,-1.096
-0.30233524,-0.217
0.23187691,-0.981
-0.31525048,-1.253
0.6405023,-0.08
-0.19121419,0.209
0.03780884,0.679
-0.10550826,1.576
-0.15117043,-0.168
0.04704644,-0.475
-0.59219026,-0.414
0.26486253,0.104
-0.31778248,-0.163
0.1289117,-1.253
-0.03751149,-1.253
0.22021777,-0.921
-0.07173655,-0.641
-0.14279878,-0.577
-0.15762626,-0.422
-0.34888854,-0.033
0.31900258,0.138
0.03095737,0.441
-0.8927777,-0.88
0.23253309,0.912
0.01072185,0.044
-0.36509474,0.58
0.16313487,-1.253
-0.0169217,-1.253
0.28742578,1.861
0.14020869,0.38
0.07682229,-1.253
0.28246317,0.772
-0.12797878,0.655
-0.16808156,0.447
-0.06056074,1.817
-0.08010061,-0.033
0.30560942,-0.514
0.08296023,0.024
0.05989411,0.967
0.08926386,-0.91
0.15117782,-0.88
-0.44669328,-0.23
-0.36690049,-0.826
-0.17257787,0.242
-0.71518929,-1.143
0.28137371,-0.73
0.33355639,0.681
0.18499833,-0.981
0.40587941,-0.461
0.05797217,0.589
-0.49447778,-0.493
-0.04650319,1.031
-0.0802665,0.922
-0.29131578,-1.253
0.50685118,0.013
0.0428737,-0.151
0.11004286,0.066
0.18799094,-0.182
0.42089651,-0.749
0.15605566,-1.253
0.53762673,0.292
0.01286392,-0.349
0.25631563,0.255
0.06846176,0.091
-0.09860082,-0.581
-0.25695282,2.283
0.0099488,-1.148
-0.38458333,-0.802
-0.24902393,-0.719
0.31168942,1.086
0.19134088,0.427
-0.66039009,0.005
-0.12366388,-1.253
-0.29497279,-0.108
0.32775057,-0.697
-0.35598902,0.453
-0.45981838,0.677
0.14576661,-0.109
0.23078428,0.919
-0.22965412,-0.421
0.061081,0.253
0.1745016,0.041
0.31662728,0.226
0.38944924,-0.41
0.01747285,0.987
0.19966865,-1.145
0.0260885,0.527
0.01724822,0.968
0.31145503,-0.389
-0.70884489,0.313
0.16041009,-1.253
-0.000825,1.534
0.11770026,-0.022
-0.11843563,-0.661
0.15188347,0.41
0.43158236,-0.234
-0.01126524,0.747
-0.50965577,0.11
-0.38766436,0.337
-0.04321377,-0.368
-0.18071213,-0.196
-0.88572288,-0.682
-0.41827376,-0.225
-0.08693958,-1.148
0.44305178,0.47
-0.00597724,-0.537
0.07400691,1.107
0.14450086,0.103
-0.3471315,-0.275
0.15368462,-1.183
0.03615701,0.718
-0.17926118,0.001
-0.68720618,0.509
0.10107089,0.12
0.13125495,0.087
-0.12981313,-1.253
-0.06440797,-0.708
-0.30861938,-0.202
0.11678645,0.633
0.34065812,-1.253
-0.14109996,-1.253
0.12427295,0.161
0.43616779,0.504
0.37558332,1.005
0.14993908,0.802
0.19156703,-0.373
0.14151965,-0.744
0.16181702,-0.349
-0.1085198,0.286
0.08378226,-0.605
-0.240422,-0.357
0.05259864,1.335
-0.31618597,-0.934
-0.18442184,0.505
0.08001179,-0.243
-0.08329374,0.096
0.01532991,-0.406
-0.14142753,-0.497
-0.03676359,0.68
0.1486253,0.557
-0.45222912,-0.634
-0.11820999,0.072
0.49894642,1.549
0.2928728,-0.966
0.34078412,1.032
-0.29486482,0.534
0.16232871,-0.803
0.47431996,-0.44
-0.70480496,-0.451
0.21615221,-0.587
0.06580126,0.452
-0.19515555,0.747
0.26868158,0.997
-0.40679547,-0.455
-0.04754061,-0.758
0.62711693,0.885
0.16130822,-0.094
0.15714221,-0.299
0.09513689,1.241
-0.11154629,0.087
-0.01211593,0.86
-0.14276948,-0.577
0.65127022,-0.075
-0.50972887,-0.187
-0.03717366,-0.479
-0.09540744,-1.253
0.09120913,0.192
-1.06824873,-0.413
-0.39443335,0.149
-0.03331876,-0.716
-0.21853155,-0.216
-0.02140155,0.531
-0.60987874,-1.253
-0.00381726,0.5
0.24214033,-1.253
0.55773936,0.527
-0.38587276,-0.862
0.27791262,1.136
-0.29372208,-0.393
-0.15497391,0.767
0.06729493,-0.505
0.30176705,-0.129
-0.03270682,-0.122
0.15058393,-0.092
-0.24408117,0.218
-0.15729519,-0.172
-0.54383255,-0.303
0.10919232,-0.18
-0.21602743,-1.253
-0.10505858,-0.027
1.02833991,-0.814
-0.72472504,1.895
0.89229506,-0.029
-0.03103288,-1.253
-0.12279692,-0.221
0.39199833,0.497
0.12540381,1.413
-0.18248349,0.227
-0.1442757,-0.452
0.15708853,0.404
0.00652362,0.016
-0.50625784,-1.253
-0.63434458,0.066
0.23437269,-0.207
-0.0618745,1.058
-0.89208683,0.396
-0.02194641,0.005
-0.1422495,-0.77
-0.28195174,-0.425
-0.22011183,0.708
-0.02205407,-0.582
-0.06671648,1.103
-0.00203297,-0.125
0.00736656,-0.511
0.27398813,2.022
-0.21781875,-0.483
0.61939072,0.417
0.10066258,-0.45
0.37843853,2.203
0.33228984,0.338
0.46213474,0.45
-0.43119258,-0.943
-0.25421528,0.426
0.28335773,-0.492
0.16466715,-0.684
-0.22100186,0.815
-0.19279925,0.051
-0.22274137,-1.253
0.24923162,-0.893
0.15476511,0.565
-0.19149395,-0.105
-0.11501827,1.22
-0.26377318,0.015
-0.16520189,-0.226
-0.26540775,-0.776
-0.13025139,-0.676
0.16717546,-0.703
0.13200286,1.536
0.03714812,0.63
0.21414604,-0.021
0.14657614,1.908
0.31101658,0.575
-0.0867571,-1.253
0.03669432,-1.253
0.31576396,0.754
0.54543099,-1.253
-0.49792822,0.872
0.37270637,0.515
-0.38670263,-0.159
-0.25630509,0.875
-0.00146251,1.729
0.01626305,-0.175
-0.02086751,1.136
0.64725169,0.224
0.18841016,-0.207
0.56857342,0.526
0.14506988,1.7
0.01112524,-0.514
0.24277543,-1.083
0.40657984,0.475
-0.22758696,0.207
0.26289272,0.83
0.10976631,-1.253
0.05009553,1.144
0.03214421,0.176
-0.04160858,-0.848
-0.05231359,-1.253
-0.31517743,-0.265
0.3662182,-0.631
-0.45045861,-0.799
-0.06642354,-0.641
0.32962901,0.067
-0.28885559,-0.653
-0.52669425,-0.19
0.09571136,-0.391
0.22843781,0.32
-0.35113279,-0.567
0.64176835,-0.362
0.50212267,-0.676
-0.0764961,-0.449
0.18268453,0.179
0.24143158,0.123
0.24509221,1.624
-0.37269392,-0.547
0.24505365,-0.197
-0.5708334,-0.803
0.20819899,-0.56
-0.51760873,-0.025
0.1598682,-0.511
-0.82801326,0.84
0.13848073,0.605
-0.05652219,-0.056
0.07278275,-1.143
0.11558008,-0.168
-0.2468784,-0.522
0.02073628,0.115
-0.29758143,-0.981
-0.22323207,-0.465
0.92352446,-0.059
-0.56197479,-0.804
0.00415792,-0.613
-0.18528806,-0.839
0.00161594,-1.253
-0.33069585,2.095
-0.30796651,0.129
-0.3555516,0.725
0.13824096,0.121
-0.30296888,1.781
0.73546826,0.168
-0.17568211,-1.253
-0.29901275,0.552
0.16994688,-0.51
0.14383597,-0.083
-0.16641813,0.252
-0.0589031,-1.145
-0.22108822,1.359
0.46717424,-1.253
-0.15952569,-0.365
0.23539967,-0.227
0.1366215,-0.097
0.63926969,-0.001
0.0172507,0.228
0.29969955,0.726
-0.35270494,-1.253
0.03255371,-1.253
0.08307601,-1.253
-0.13074229,-0.94
0.2678224,0.732
-0.00590467,0.417
0.02645557,-1.253
0.1512085,-0.084
0.05677374,-0.906
-0.18949964,-0.724
-0.12712847,-0.26
0.01972241,-0.205
-0.08193195,-0.567
-0.21809318,-1.253
-0.54058228,-1.253
-0.29881322,-0.752
0.41057133,2.198
0.22586941,0.336
0.38711721,1.231
0.13270287,0.962
0.42923172,-1.086
-0.41088237,-0.174
0.28069537,-1.253
-0.05032064,-0.796
-0.3474269,-0.022
-0.21661445,-0.204
-0.17708007,0.248
-0.15289046,0.844
0.0418697,-0.872
0.08375901,-0.127
-0.18850959,0.924
0.30106219,0.552
-0.20379236,0.469
-0.20606542,-0.772
0.54620086,2.181
-0.17390672,1.311
0.2122282,1.132
-0.12590951,-0.135
0.27682937,0.605
0.50234252,-0.902
-0.11828635,0.557
0.21563014,-0.665
0.16061118,-0.685
0.19929646,-0.032
-0.09904753,0.389
0.03715511,-1.253
-0.30490095,-0.75
-0.07745913,1.325
-0.00087595,-0.776
0.24689385,0.492
-0.03016407,-0.185
0.46893771,-0.231
0.34224618,0.08
-0.39861662,-0.479
-0.13092189,-0.822
0.09659681,0.733
-0.40050765,-1.148
-0.18972481,-0.174
0.1490072,-0.664
-0.02513936,1.154
-0.33158411,0.226
-0.40566942,-1.148
-0.14829386,0.149
-0.18485423,0.244
0.23163151,0.931
-0.02642121,-0.071
0.21735971,-1.148
0.34863595,0.792
0.12644875,1.613
0.09568861,0.583
0.37428841,0.711
-0.32617169,1.624
0.39097952,0.935
-0.01896509,-0.803
0.30194206,-0.434
-0.22159054,0.85
0.39517981,-1.036
-0.40653582,-0.606
-0.11881411,-0.59
0.2451328,0.756
0.32905209,0.238
-0.74280702,-0.109
0.31892754,0.266
-0.17971303,0.969
0.10393378,-0.23
-0.13918493,-1.148
-0.09104066,-0.692
0.69329947,0.505
0.26308667,0.628
0.19541954,0.322
0.05901625,0.465
0.16466503,-0.581
0.44538604,1.533
0.18478846,0.234
-0.31924037,0.272
0.02008467,-0.224
-0.54916941,-0.119
-0.27069123,-0.386
-0.26533093,0.973
-0.12014129,-1.253
-0.2189023,-0.723
0.13141972,-1.253
0.31203125,-0.88
0.21034752,2.166
-0.12490424,0.951
0.26787524,0.447
0.27180819,1.924
0.94096405,0.248
-0.01584707,-0.517
-0.17542575,0.069
0.16707158,-1.253
0.13403803,-0.226
0.06989447,-1.201
0.04315859,-0.72
-0.73251013,-0.674
0.41571641,0.94
-0.43226035,0.947
0.16867402,-0.207
-0.12397145,-0.796
-0.5218044,-1.105
0.01599707,-0.122
0.00690632,1.255
-0.17572629,0.393
-0.34640428,1.203
-0.45999476,0.127
-0.61964554,2.096
0.01526197,0.579
-0.13683433,0.662
0.09149074,-0.51
-0.01194165,-0.071
0.28034101,-0.425
-0.10447839,0.555
0.04289939,1.483
0.27800204,-0.256
-0.35780304,-0.803
0.08700817,1.073
-0.44603281,-0.677
0.2243456,0.059
0.13632678,-1.253
-0.01254242,0.164
-0.19729232,-0.439
0.43747669,0.907
-1.00933891,-0.852
-0.01067938,0.21
0.01197252,0.384
0.18126312,-0.024
0.22678721,0.724
0.76191529,-0.313
-0.3276106,-0.908
0.27204172,0.376
-0.03297466,-1.253
-0.24923723,0.932
0.03799872,-0.171
-0.17953423,-0.775
-0.140906,1.09
-0.00684181,-0.749
0.08193309,-0.819
-0.34672959,2.022
-0.17375787,-0.525
-0.38157094,-1.143
0.41140332,-0.5
-0.42095799,-0.221
0.27202177,-0.263
-0.47931247,-0.287
0.26647526,0.042
0.60841975,0.511
0.39845305,1.085
0.60494266,-0.538
-0.31920905,0.143
-0.69157671,-0.749
0.17385418,-0.098
-0.00553237,-0.716
-0.27681049,-0.18
-0.12312085,0.387
0.13739119,0.192
-0.14219434,2.079
0.38647486,-0.495
1.27585031,1.2
-0.26306424,-0.596
-0.40716686,-1.148
0.27486077,-0.157
-0.06154451,0.526
-0.03994499,0.762
0.01185122,1.66
0.12680253,0.003
0.27126429,-1.253
0.53060781,0.896
0.1881072,1.025
-0.38091244,-0.225
-0.1966871,1.315
-0.41182429,0.407
-0.41323949,-1.253
0.21007991,-0.261
-0.37784909,1.171
-0.08120236,0.347
-0.65930785,-0.427
0.39180871,1.168
0.59329472,0.036
-0.32504015,-0.875
-0.00732579,-1.186
0.14481882,-0.304
-0.08052101,0.383
0.01871558,0.048
-0.16365455,0.472
0.41135912,-1.253
-0.13064632,0.728
0.09534571,-0.701
-0.04887832,0.571
-0.15890985,1.116
-0.06551236,0.273
-0.17437014,0.359
-0.1606773,-0.545
