,0
0,9.143946940996735e-05
1,-8.292813429484357e-05
2,8.801856014959367e-05
3,1.107001634926535e-06
4,-1.2244003329205259e-05
5,7.790199287293129e-05
6,-5.137475830436355e-05
7,-7.577073832569544e-05
8,5.5789456842754304e-05
9,-8.565173304230478e-05
10,-3.534495621581723e-05
11,-3.492640489468931e-05
12,-0.0001360014861145095
13,-7.920871284666413e-05
14,-8.746303455693293e-05
15,-0.00015027662683664877
16,-3.49170514439102e-06
17,1.9329673499115945e-05
18,-0.00010208772045361438
19,0.000100631318728543
20,9.154357920308834e-05
21,-0.00016298504886267282
22,4.161699255772254e-05
23,-3.0523633773314474e-05
24,-7.480638929030236e-05
25,4.2036573540559625e-05
26,-5.298021801710259e-05
27,-2.5869676794394405e-05
28,0.00015862775070270592
29,6.687680479609226e-05
30,9.091706107681885e-05
31,-5.195290065510294e-05
32,-4.78021634804409e-05
33,-3.248285497510173e-06
34,2.85890986642421e-06
35,-4.583132031743934e-05
36,5.254098222371827e-05
37,2.628752845300294e-05
38,-8.739246939933968e-05
39,-7.245891707920593e-06
40,6.569558964844426e-05
41,-2.956416179933403e-05
42,1.043206286169269e-05
43,1.7684220551205038e-05
44,9.548503578635207e-05
45,-9.030385629750871e-05
46,3.266491036126232e-05
47,-3.40117792535912e-05
48,-4.155380696671052e-05
49,3.801553094449304e-05
50,6.868780112701935e-05
51,6.140335340014844e-05
52,-0.00010105480536085507
53,-4.3211779240150504e-05
54,-7.354590685461105e-05
55,5.666720886778826e-06
56,6.17064482220365e-05
57,2.5808534372188396e-05
58,6.195048064754175e-05
59,0.00013101530451327815
60,6.787696055094639e-05
61,2.861707809175137e-05
62,3.181301315179149e-05
63,-1.6585752846340134e-05
64,-1.928725522522069e-05
65,-4.319891771119942e-05
66,5.4807093163831805e-05
67,-2.7879624935725403e-05
68,9.713607934881381e-05
69,0.00011369796204033041
70,0.00017775249487145386
71,-0.00013164132768687101
72,9.833786688048247e-05
73,-5.4125146983056864e-05
74,4.730909846710439e-05
75,6.943858851245941e-05
76,6.799392979524217e-05
77,0.00022237024130354382
78,-4.9485901842383766e-06
79,-4.124150197355939e-05
80,7.753561001280274e-05
81,1.1907707760662465e-05
82,3.126030333077912e-05
83,5.874370610309562e-05
84,-4.437900824688439e-05
85,4.758231138335729e-05
86,3.8100737002644166e-05
87,0.00011259715469122945
88,0.00010028989253667662
89,0.00016572083757874196
90,0.00023609061242804073
91,6.019961788091519e-05
92,1.5186940813423288e-06
93,6.605827047843107e-05
94,0.0001360239098237455
95,-7.291665728302395e-05
96,-4.083011517226503e-05
97,-2.961896073398475e-05
98,0.00012013252424695369
99,1.4251136998874152e-05
100,1.765216790574516e-05
101,7.519785307215948e-05
102,-3.130761903207962e-05
103,-3.035160090186953e-05
104,-2.6317988849658568e-05
105,3.450251202900851e-05
106,6.294724592407285e-05
107,7.381427341440133e-05
108,9.592824153209205e-05
109,6.496921346758925e-05
110,-6.714137665629349e-05
111,0.00011201947396634195
112,6.878273193415359e-05
113,5.261468971119989e-05
114,-0.00027571028434841816
115,-0.0001602406722593621
