,0
0,-2.5846916634469394e-06
1,-0.00010139863995751098
2,8.04330662337702e-05
3,-0.0002505108921532763
4,5.0691945955175295e-05
5,-9.492638078598173e-05
6,-0.00018193744954050277
7,-0.00010683567332188873
8,0.00015404668450953756
9,0.00012168065033496915
10,9.728352099995016e-05
11,2.7861713983004544e-05
12,1.6863185859621399e-06
13,-0.0001348543930581347
14,6.498144210590503e-05
15,-6.551017407615773e-05
16,0.00031343245604307124
17,0.00019083302979930862
18,-9.327064780835201e-05
19,8.4174321254319e-06
20,0.00014205778661968347
21,5.5952056382443184e-05
22,0.00017118468468952497
23,6.590640243785972e-05
24,-0.00022504170752240697
25,0.00011665139274868984
26,-4.3325682845884555e-05
27,-9.587064809881617e-05
28,0.00011116836685403373
29,0.00012996579401566678
30,0.0001199437165825554
31,0.00022031681173335338
32,8.340067869026502e-05
33,4.497995311638242e-05
34,0.000157826845473063
35,0.00022801729164540052
36,0.00021388482832992783
37,1.9986218362713485e-06
38,0.00023314446477330254
39,-1.926679451947036e-05
40,-2.0823697805083674e-06
41,-2.0041782189322068e-05
42,-3.497447343604168e-05
43,0.00018247551715286516
44,0.00019362553493470586
45,3.985582994261063e-05
46,1.562737664747724e-05
47,-6.0052491892657256e-05
48,1.5983322831194194e-05
49,5.572530229451266e-05
50,7.776840087257497e-05
51,-3.065913672087451e-05
52,4.9386075205630885e-05
53,0.00011091188737879727
54,6.252762426050678e-05
55,0.00024277571651547833
56,0.00018522713707795814
57,0.00017630762413695783
58,6.374569807610942e-05
59,4.752330707905753e-05
60,7.111800664145264e-05
61,-1.0007381868413143e-05
62,0.00018597957017899553
63,-9.064277248481371e-05
64,0.00037278999521158686
65,0.00024170701030400187
66,0.0002948265016619497
67,0.0002051649885959369
68,0.00011228635244769778
69,0.00024217930331089477
70,-3.1557025579494722e-06
71,9.512336736182988e-05
72,0.00027270912126184355
73,0.00014111916052774798
74,0.00011288711854205946
75,8.786365192429888e-05
76,-5.34983462675936e-05
77,-0.00016980805407139365
78,3.53328369489923e-05
79,0.00014040829197654457
80,0.00013841737306241044
81,4.9134205223218045e-05
82,0.0001532143921906138
83,9.177556757379692e-05
84,0.00016182220243714829
85,8.862011213142723e-05
86,-5.693352949861836e-05
87,6.687623818949821e-05
88,-4.096353786347157e-05
89,7.379110399255457e-05
90,-0.00014981055258277812
91,-1.0139799273265566e-05
92,-0.00015547405299075483
93,2.072038226339493e-05
94,8.927716932747201e-05
95,-0.00017246044787979042
96,-6.698525135590074e-05
97,6.131013858748987e-05
98,2.6594667726929335e-05
99,-6.7332987319980125e-06
100,0.00014869147530015376
101,-9.433959703326245e-05
102,-2.0490840439617912e-05
103,-1.7582539270048025e-05
104,1.983573517606738e-05
105,9.310347956498251e-05
106,0.00013486150434229073
107,0.00019814297557991568
108,1.567843010430858e-05
109,6.820996726756589e-05
110,-6.737119713067782e-05
111,-8.977411730163912e-06
112,-7.405295083338002e-05
113,-8.654591429993838e-05
114,-0.00014980167832264287
115,-2.0624122716973198e-05
116,-5.3088487526719255e-05
117,0.00015915707354985826
118,0.00022577009097549957
119,9.783382572524883e-05
120,5.5099908090751746e-05
121,2.1614204224410268e-05
122,-6.322529413884457e-05
123,6.176661045269656e-05
124,-2.5977891329992628e-05
125,6.387617188729152e-05
126,0.00012895616731213437
127,0.00012340393475498564
128,-3.6793727453652524e-05
129,-0.00023520589351578317
130,-6.882201689102632e-05
131,8.441619600087886e-05
132,2.6570054216451476e-05
133,-3.641242726841717e-05
134,5.9576133187932654e-05
135,-0.0002777763246332298
136,-0.00021406372601169864
137,-2.3153243244107944e-05
138,-5.900347449979884e-05
139,-0.00018526071470809612
140,3.829992412426182e-05
141,-0.0001606280380712745
142,-6.886852200406387e-05
143,8.906810359728977e-05
144,1.1953812968865926e-05
145,4.203031806432934e-05
146,-5.196285728288094e-05
147,-0.00021434288637331395
148,1.4702194445621567e-05
149,-5.345566997465641e-05
150,-8.620479087801262e-05
151,-6.269408101577549e-05
152,-0.00011916430073158568
153,-0.00016065228986083825
154,-5.401470464361551e-05
155,5.695230463207059e-05
156,-2.6439912981084134e-06
157,7.214152023844182e-06
158,0.00019378791553975748
159,0.00016009656121980967
160,1.197054217517495e-05
161,9.018068365843164e-05
162,1.0784315975188543e-05
163,0.00019090313354575247
164,-0.00024111455242800366
165,-1.0551458458069767e-05
166,-3.719274972999916e-05
167,-6.741179972330893e-05
168,1.942084008810794e-05
169,0.00021565333773030973
170,0.00017199700209380447
171,-5.311128915810871e-06
172,5.876251826139971e-05
173,-0.000205402722324163
174,3.186061710009587e-05
175,-8.530774096851073e-05
176,0.0001766531795032743
177,1.7227519485824477e-05
178,6.113370598176227e-05
179,0.0001198402639471464
180,0.00011775525682363702
181,-5.731162467468299e-05
182,-1.896163628871322e-05
183,8.835534993126807e-05
184,-2.507565278926916e-05
185,0.00019599529091687145
186,6.611586159085031e-05
187,-9.409864075481416e-05
188,0.0001518154032366975
189,0.00019079857999504244
190,-5.144298130395594e-05
191,0.00015328469712957892
192,0.00012252631203139231
193,2.7061746942205828e-05
194,0.00010744975769067867
195,-0.00010099184784287774
196,6.734741165044425e-05
197,-3.6990610017620154e-05
198,-0.0001210606732303019
199,0.00029885619280030395
200,0.0001751280313342383
201,0.000175329729356823
202,8.288409612383749e-05
203,0.00012051933581310478
204,0.00012016141308205026
205,3.7496088157438416e-05
206,1.2585654651043514e-05
207,-4.9102593499744676e-05
208,2.5454965071580922e-05
209,2.6896217874837873e-05
